ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,url,title,text
ABBV,2023-02-09,2023-02-09,,2023-02-09,2023-02-09T09:00:00-05:00,0,2023-02-09,post,2023-02-23 05:01:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-and-capsida-biotherapeutics-expand-strategic-collaboration-to-develop-targeted-genetic-medicines-for-eye-diseases-with-high-unmet-need-301753510.html,AbbVie and Capsida Biotherapeutics Expand Strategic Collaboration to Develop Targeted Genetic Medicines for Eye Diseases with High Unmet Need,"AbbVie and Capsida Biotherapeutics Expand Strategic Collaboration to Develop Targeted Genetic Medicines for Eye Diseases with High Unmet Need
Partnership Combines AbbVie's extensive capabilities with Capsida's novel adeno-associated virus (AAV) engineering platform Builds upon the neurodegenerative disease partnership announced in 2021 NORTH CHICAGO, Ill. and THOUSAND OAKS, Calif."
ABBV,2023-02-09,2023-02-09,,2023-02-09,2023-02-09T09:00:00-05:00,0,2023-02-09,post,2023-02-23 02:35:03,seekingalpha.com,https://seekingalpha.com/article/4581021-nicholas-wards-dividend-growth-portfolio-january-2023-review,Nicholas Ward's Dividend Growth Portfolio: January 2023 Review,"Nicholas Ward's Dividend Growth Portfolio: January 2023 Review
My dividend income rose by 9.56% on a y/y basis during January. My portfolio's value rose by approximately 6.9%."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-21 00:01:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-announces-late-breaking-results-from-phase-3-trial-evaluating-atogepant-qulipta-for-the-preventive-treatment-of-episodic-migraine-among-patients-with-prior-treatment-failure-at-the-2023-aan-annual-meeting-301803713.html,AbbVie Announces Late-Breaking Results from Phase 3 Trial Evaluating Atogepant (QULIPTA®) for the Preventive Treatment of Episodic Migraine Among Patients with Prior Treatment Failure at the 2023 AAN Annual Meeting,"AbbVie Announces Late-Breaking Results from Phase 3 Trial Evaluating Atogepant (QULIPTA®) for the Preventive Treatment of Episodic Migraine Among Patients with Prior Treatment Failure at the 2023 AAN Annual Meeting
The Phase 3 ELEVATE study demonstrated atogepant is effective and well-tolerated for the preventive treatment of episodic migraine in people who previously failed two to four classes of conventional oral medications used for prevention The trial met its primary and secondary endpoints with results showcasing a significant reduction in mean monthly migraine days for those with episodic migraine taking atogepant 60 mg once daily compared to placebo across a 12-week period Data will be presented as part of an oral and poster presentation during the AAN Scientific Platform Session for Emerging Science NORTH CHICAGO, Ill. , April 21, 2023 /PRNewswire/ -- AbbVie (NYSE: ABBV) today announced positive data from its Phase 3 ELEVATE study, evaluating atogepant for the preventive treatment of episodic migraine in people who had previously failed two to four classes of oral preventive medications."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-22 07:20:00,fool.com,https://www.fool.com/investing/2023/04/22/3-top-dividend-kings-to-buy-for-the-long-haul/,3 Top Dividend Kings to Buy for the Long Haul,"3 Top Dividend Kings to Buy for the Long Haul
Johnson & Johnson just raised its quarterly dividend for the 61st straight year. AbbVie is counting on Skyrizi and Rinvoq and its deep pipeline to help replace lost revenue from Humira."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-23 14:00:00,fool.com,https://www.fool.com/investing/2023/04/23/the-best-stocks-to-invest-20000-in-right-now/,"The Best Stocks to Invest $20,000 in Right Now","The Best Stocks to Invest $20,000 in Right Now
Investing across a few different companies could bring a lot of positive elements to your portfolio -- from dividends to growth potential. Healthcare is a great place to look for safe stocks and stocks offering high-growth opportunities."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-25 06:00:00,fool.com,https://www.fool.com/investing/2023/04/25/3-winning-stocks-to-buy-no-matter-what-the-market/,3 Winning Stocks to Buy No Matter What the Market Is Doing,"3 Winning Stocks to Buy No Matter What the Market Is Doing
AbbVie and Intuitive Surgical benefit from their leadership in their markets -- and ongoing demand in healthcare. Home Depot has added $40 billion in sales growth in recent years."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-26 11:05:00,businesswire.com,https://www.businesswire.com/news/home/20230426005263/en/Hagens-Berman-Class-Action-Accuses-AbbVie-Inc.-of-Unfair-Pricing-of-Autoimmune-Drug-Humira-Following-470-Cost-Increase/,Hagens Berman: Class Action Accuses AbbVie Inc. of Unfair Pricing of Autoimmune Drug Humira Following 470% Cost Increase,"Hagens Berman: Class Action Accuses AbbVie Inc. of Unfair Pricing of Autoimmune Drug Humira Following 470% Cost Increase
CHICAGO--(BUSINESS WIRE)---- $ABBV #bigpharma--Consumers sued AbbVie alleging it fraudulently inflated the cost of Humira by 470% over the last two decades, according to attorneys at Hagens Berman."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-26 11:05:00,businesswire.com,http://www.businesswire.com/news/home/20230426005263/en/Hagens-Berman-Class-Action-Accuses-AbbVie-Inc.-of-Unfair-Pricing-of-Autoimmune-Drug-Humira-Following-470-Cost-Increase,Hagens Berman: Class Action Accuses AbbVie Inc. of Unfair Pricing of Autoimmune Drug Humira Following 470% Cost Increase,"Hagens Berman: Class Action Accuses AbbVie Inc. of Unfair Pricing of Autoimmune Drug Humira Following 470% Cost Increase
CHICAGO--(BUSINESS WIRE)--A nationwide class of consumers sued AbbVie, alleging the pharmaceutical company engaged in a fraudulent scheme to inflate the cost of the highest-grossing drug in the world, Humira, by 470% over the last two decades, according to attorneys at Hagens Berman and Carella Byrne Cecchi Brody Agnello. The lawsuit was filed April 25, 2023, in the U.S. District Court for the Northern District of Illinois, and accuses AbbVie of engaging in a scheme to artificially inflate the cost of Humira to levels far out of step with manufacturing costs and in violation of consumer protection laws. The suit alleges that AbbVie repeatedly raised the publicly listed price paid by consumers, while offering pharmacy benefit managers (PBMs) lower, undisclosed net prices for Humira. PBMs distribute drugs to pharmacies, and then pocket a portion of the difference between publicly listed prices and the private net price they pay for a drug. The larger that spread between prices, the more PBMs profit, and the lawsuit alleges that AbbVie exploited this covert arrangement to charge consumers outrageously high prices for Humira. If you bought Humira either at full price or with co-insurance since 2013, find out your rights. “A Poster Child for Excessive and Anticompetitive Drug Pricing” Humira is approved to treat various autoimmune conditions, including rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, Crohn’s disease and plaque psoriasis. It is the largest selling prescription drug in the world, according to the complaint. The lawsuit cites a U.S. House Committee on Oversight and Reform investigation into Humira, which found that AbbVie charges approximately $77,000 for a year’s supply of Humira and has increased prices 27 times since the drug’s introduction, with total price increases amounting to a 470% hike since 2003. The lawsuit states that in 2020 alone, Humira generated $16 billion in U.S. net revenue for AbbVie, and the House investigation also found that senior executive bonuses at AbbVie were directly tied to Humira’s net revenue, allowing them to profit personally from the price hikes. Over the last five years, executives at AbbVie made over $340 million. AbbVie did not initially cooperate with the House investigation into Humira, and only provided requested documents to the Committee under threat of subpoena, according to the complaint. The lawsuit states, “…the industry’s excessive prices and anticompetitive practices are not justified by the need for innovation and have been used to enrich company executives and shareholders; the pricing of Humira is a poster child for this problem.” How AbbVie Games the System According to the lawsuit, AbbVie was able to make record-breaking profits from Humira by exploiting the U.S. healthcare system. The pharmaceutical company has reduced the price of Humira internationally, the complaint states, even as prices have spiraled out of control in the U.S., where the government cannot negotiate directly with drug companies to lower prices. The complaint alleges that AbbVie deliberately widened a secret gap between the list price of Humira—the price that patients and their insurance companies pay for a drug—and the undisclosed net price, which is paid by the PBMs. PBMs retain a percentage of the list price plus some rebates. In exchange, PBMs confer Humira with formulary status, a designation which makes insurance companies more likely to pay full price for a drug. The wider the difference between these two figures, the more the PBMs profit, and this arrangement in no way benefits drug purchasers, or reflects the real cost of manufacturing the prescription. Rather than paying for the medication at competitive net rates that are offered to PBMs, consumers are left to pay the artificially inflated rates, according to the lawsuit. A named plaintiff in the suit, Edward Camargo, started taking Humira at age 19 to treat his psoriatic arthritis and psoriasis. By age 26, he was no longer covered by his father’s insurance, and his new insurance refused to pay for Humira due to its high cost. Faced with the prohibitively high price of Humira, Camargo had to quit taking the drug, and he experienced tremendous pain as a result, the lawsuit says. He developed dry scaley skin that cracked and bled. Camargo is now on a different prescription which helps alleviate some symptoms but says he would prefer to take Humira if he could afford it, according to the complaint. “It is unfortunate that executives at AbbVie are profiting hand over fist while people all over the country can’t afford the medication they need to live happy and healthy lives.” Said Berman. The lawsuit brings 38 counts against the pharmaceutical company, including violation of the Illinois and other state consumer protection laws. Learn more about the case against AbbVie for allegedly illegally inflating the price of Humira. About Hagens Berman Hagens Berman is a global plaintiffs’ rights complex litigation law firm with a tenacious drive for achieving real results for those harmed by corporate negligence and fraud. Since its founding in 1993, the firm’s determination has earned it numerous national accolades, awards and titles of “Most Feared Plaintiff’s Firm,” MVPs and Trailblazers of class-action law. More about the law firm and its successes can be found at www.hbsslaw.com. Follow the firm for updates and news at @ClassActionLaw. About Carella Byne Carella Byrne is one of the leading law firms in the New Jersey – New York metropolitan area, serving a diverse clientele ranging from small businesses to Fortune 500 corporations. Carella Byrne has led - or been part of the leadership team - in many of the nation’s most complex and important consumer class actions effecting consumer rights. More about the law firm and its successes can be found at www.carellabyrne.com."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-26 10:40:40,zacks.com,https://www.zacks.com/stock/news/2084870/drug-biotech-stocks-q1-earnings-due-apr-27-lly-abbv-more,"Drug/Biotech Stocks' Q1 Earnings Due Apr 27: LLY, ABBV & More","Drug/Biotech Stocks' Q1 Earnings Due Apr 27: LLY, ABBV & More
Let's look at the five biotech/pharma companies slated to release quarterly results on Apr 27."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-26 00:15:28,seekingalpha.com,https://seekingalpha.com/article/4596581-strong-small-cap-insider-buys-q1-2023,Strong Small-Cap Insider Buys: Q1 2023,"Strong Small-Cap Insider Buys: Q1 2023
Strong Small-Cap Insider Buys: Q1 2023."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-04-27 14:25:48,fool.com,https://www.fool.com/investing/2023/04/27/why-abbvie-stock-is-crashing-today/,Why AbbVie Stock Is Crashing Today,"Why AbbVie Stock Is Crashing Today
AbbVie reported 2023 first-quarter earnings today. Hefty declines in immunology, oncology, and medical aesthetics sales sparked a sell-off in the drugmaker's stock."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-27 08:30:00,fool.com,https://www.fool.com/investing/2023/04/27/1-dividend-stock-to-buy-hand-over-fist-in-may-and/,1 Dividend Stock to Buy Hand Over Fist in May and 1 to Avoid,"1 Dividend Stock to Buy Hand Over Fist in May and 1 to Avoid
Companies that pay sustainable dividends do so with the help of steady cash flows. AbbVie's dividend is relatively sustainable, and it's also likely to keep rising."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-27 08:15:00,marketwatch.com,https://www.marketwatch.com/story/abbvie-stock-falls-toward-a-6-week-low-after-adjusted-profit-fell-short-of-expectations-but-the-full-year-outlook-was-raised-103d942e,"AbbVie stock falls toward a 6-week low after adjusted profit fell short of expectations, but the full-year outlook was raised","AbbVie stock falls toward a 6-week low after adjusted profit fell short of expectations, but the full-year outlook was raised
Shares of AbbVie Inc. ABBV dove 6.2% toward a six-week low in premarket trading Thursday, after the biopharmaceutical company missed first-quarter profit expectations but lifted its full-year outlook. Net income dropped to $239 million, or 13 cents a share, from $4.49 billion, or $2.51 a share, in the year-ago period."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,pre,2023-04-27 07:32:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-reports-first-quarter-2023-financial-results-301808989.html,AbbVie Reports First-Quarter 2023 Financial Results,"AbbVie Reports First-Quarter 2023 Financial Results
Reports First-Quarter Diluted EPS of $0.13 on a GAAP Basis, a Decrease of 94.8 Percent; Adjusted Diluted EPS of $2.46, a Decrease of 22.2 Percent; These Results Include an Unfavorable Impact of $0.08 Per Share related to Acquired IPR&D and Milestones Expense Delivers First-Quarter Net Revenues of $12.225 Billion, a Decrease of 9.7 Percent on a Reported Basis and 8.3 Percent on an Operational Basis First -Quarter Global Net Revenues from the Immunology Portfolio Were $5.587 Billion, a Decrease of 9.0 Percent on a Reported Basis, or 7.8 Percent on an Operational Basis; Global Humira Net Revenues Were $3.541 Billion; Global Skyrizi Net Revenues Were $1.360 Billion; Global Rinvoq Net Revenues Were $686 Million First -Quarter Global Net Revenues from the Hematologic Oncology Portfolio Were $1.416 Billion, a Decrease of 14.0 Percent on a Reported Basis, or 12.9 Percent on an Operational Basis; Global Imbruvica Net Revenues Were $878 Million; Global Venclexta Net Revenues Were $538 Million First -Quarter Global Net Revenues from the Neuroscience Portfolio Were $1.695 Billion, an Increase of 13.9 Percent on a Reported Basis, or 15.0 Percent on an Operational Basis; Global Botox Therapeutic Net Revenues Were $719 Million; Global Vraylar Net Revenues Were $561 Million First -Quarter Global Net Revenues from the Aesthetics Portfolio Were $1.300 Billion, a Decrease of 5.4 Percent on a Reported Basis, or 2.0 Percent on an Operational Basis; Global Botox Cosmetic Net Revenues Were $659 Million; Global Juvederm Net Revenues Were $355 Million Raises 2023 Adjusted Diluted EPS Guidance Range from $10.62 - $11.02 to $10.72 - $11.12, which Includes an Unfavorable Impact of $0.08 Per Share Related to Acquired IPR&D and Milestones Expense Incurred During the First Quarter 2023 NORTH CHICAGO, Ill. , April 27, 2023 /PRNewswire/ -- AbbVie (NYSE:ABBV) announced financial results for the first quarter ended March 31, 2023."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-04-29 06:14:00,fool.com,https://www.fool.com/investing/2023/04/29/3-unstoppable-stocks-to-buy-right-now/,3 Unstoppable Stocks to Buy Right Now,"3 Unstoppable Stocks to Buy Right Now
AbbVie has several blockbusters to drive growth despite facing sales declines for Humira. Pfizer has much better long-term prospects than might meet the eye."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-04-30 14:48:26,investorplace.com,https://investorplace.com/2023/04/7-high-yield-dividend-stocks-to-buy-and-hold-forever/,7 High-Yield Dividend Stocks to Buy and Hold Forever,"7 High-Yield Dividend Stocks to Buy and Hold Forever
The major indices have been trading in a broad range for over a year. This is frustrating for bulls and bears alike."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-04-30 05:41:00,fool.com,https://www.fool.com/investing/2023/04/30/abbvies-blockbuster-is-falling-fast-time-to-sell/,AbbVie's Blockbuster Is Falling Fast. Time to Sell?,"AbbVie's Blockbuster Is Falling Fast. Time to Sell?
AbbVie stock recently dropped by about 8% in a single day after the company released a disappointing first-quarter earnings report. Humira's global sales peaked above $21 billion, but the drug lost patent-protected exclusivity in the U.S. this January."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-01 09:30:00,fool.com,https://www.fool.com/investing/2023/05/01/where-will-abbvie-be-in-5-years/,Where Will AbbVie Be in 5 Years?,"Where Will AbbVie Be in 5 Years?
AbbVie is facing Humira's loss of exclusivity, but it is working on fixing that problem. The company should earn approval for new products, thereby improving its lineup."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-01 05:51:00,fool.com,https://www.fool.com/investing/2023/05/01/abbvie-stock-plunged-should-you-buy-the-dip/,AbbVie Stock Plunged: Should You Buy the Dip?,"AbbVie Stock Plunged: Should You Buy the Dip?
AbbVie's shares crashed last week after the company reported its Q1 results. The drugmaker's revenue fell due to plummeting sales of Humira and challenges for other products."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-02 10:40:13,zacks.com,https://www.zacks.com/stock/news/2087986/investors-heavily-search-abbvie-inc-abbv-here-is-what-you-need-to-know,Investors Heavily Search AbbVie Inc. (ABBV): Here is What You Need to Know,"Investors Heavily Search AbbVie Inc. (ABBV): Here is What You Need to Know
AbbVie (ABBV) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-02 09:39:48,fool.com,https://www.fool.com/investing/2023/05/02/3-of-the-best-high-yielding-dividend-stocks-to-buy/,3 of the Best High-Yielding Dividend Stocks to Buy in May,"3 of the Best High-Yielding Dividend Stocks to Buy in May
AbbVie, Toronto-Dominion Bank, and Verizon Communications all offer yields exceeding 3%. These businesses have strong financials that can enable them to not only continue paying their current dividends but potentially even increase them."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-02 05:50:00,fool.com,https://www.fool.com/investing/2023/05/02/vertex-pharmaceuticals-stock-is-an-even-better-buy/,Vertex Pharmaceuticals Stock Is an Even Better Buy Now Thanks to AbbVie,"Vertex Pharmaceuticals Stock Is an Even Better Buy Now Thanks to AbbVie
AbbVie announced last week that it's shutting down its cystic fibrosis (CF) program. This decision makes Vertex's monopoly in CF even stronger."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-03 14:00:00,fool.com,https://www.fool.com/investing/2023/05/03/2-things-about-abbvie-that-investors-are-ignoring/,2 Things About AbbVie That Investors Are Ignoring,"2 Things About AbbVie That Investors Are Ignoring
AbbVie's sales of two key immunology drugs missed some analysts' estimates -- but plenty of signs point to long-term growth. The company also is excelling in two other growth markets."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-03 07:00:00,seekingalpha.com,https://seekingalpha.com/article/4599169-abbvie-stock-sells-off-post-q1-earnings-i-am-buying,"AbbVie Sells Off, I Am Buying","AbbVie Sells Off, I Am Buying
AbbVie dropped almost 8% after its most recent earnings release, which was triggered by lower-than-expected guidance and a sales decline caused by the Humira patent loss. The good news is that the company is seeing strong growth in its non-Humira core business, with accelerating growth expectations in the years ahead."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-04 16:41:35,investorplace.com,https://investorplace.com/2023/05/7-dividend-paying-large-cap-stocks-to-buy-in-may-2/,7 Dividend-Paying Large-Cap Stocks to Buy in May,"7 Dividend-Paying Large-Cap Stocks to Buy in May
Large-cap stocks are those that have a market capitalization above $10 billion and are synonymously known as big cap stocks. Market cap is calculated by multiplying the share price by the number of shares outstanding."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-04 16:00:14,marijuanastocks.com,https://marijuanastocks.com/top-ancillary-and-medical-marijuana-stocks-in-may-2023/,Top Ancillary And Medical Marijuana Stocks In May 2023,"Top Ancillary And Medical Marijuana Stocks In May 2023
Are These Cannabis Stocks Good Long-Term Positions? The post Top Ancillary And Medical Marijuana Stocks In May 2023 appeared first on Marijuana Stocks | Cannabis Investments and News. Roots of a Budding Industry.™."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-06 09:44:00,fool.com,https://www.fool.com/investing/2023/05/06/1-relatively-safe-dividend-growth-stock-to-buy-han/,1 Relatively Safe Dividend Growth Stock to Buy Hand Over Fist Right Now,"1 Relatively Safe Dividend Growth Stock to Buy Hand Over Fist Right Now
AbbVie just reported poor earnings, and there may be regulatory headwinds coming. Despite that, things appear to be going according to management's plan."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-06 09:00:00,fool.com,https://www.fool.com/investing/2023/05/06/looking-for-steady-passive-income-buy-abbvie-stock/,"Looking for Steady, Passive Income? Buy AbbVie Stock","Looking for Steady, Passive Income? Buy AbbVie Stock
As expected, AbbVie's revenue and earnings both dropped in Q1. However, the drug company offers a sizable dividend that is well-covered."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-06 07:30:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-releases-new-data-demonstrating-breadth-of-its-gastroenterology-portfolio-at-2023-digestive-disease-week-301817365.html,AbbVie Releases New Data Demonstrating Breadth of Its Gastroenterology Portfolio at 2023 Digestive Disease Week®,"AbbVie Releases New Data Demonstrating Breadth of Its Gastroenterology Portfolio at 2023 Digestive Disease Week®
-  Oral presentations highlight efficacy and safety outcomes from the upadacitinib (RINVOQ®) clinical trial program in adults with moderately to severely active Crohn's disease, and investigational use of linaclotide (LINZESS®) in treating functional constipation in pediatric patients aged 6 to 17 years  -  Twenty-nine abstracts showcase AbbVie's vast portfolio and continued commitment to changing the way patients living with gastrointestinal disorders manage their condition NORTH CHICAGO, Ill. , May 6, 2023 /PRNewswire/ -- AbbVie (NYSE: ABBV) today announced it will present 29 abstracts during the 2023 Digestive Disease Week (DDW) Annual Meeting, May 6-9, 2023, being held in Chicago and virtually."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-08 20:17:23,investorplace.com,https://investorplace.com/2023/05/7-dividend-stocks-that-will-pay-you-through-any-market-turmoil/,7 Dividend Stocks That Will Pay You Through Any Market Turmoil,"7 Dividend Stocks That Will Pay You Through Any Market Turmoil
While there's nothing quite as exciting as betting everything on a hot growth enterprise, prudent investors may want to consider the best dividend stocks for market crash. In late April, CNBC reported that investors face the threat of persistently higher inflation while simultaneously digesting a bleak economic outlook."
ABBV,2023-04-27,2023-04-27,,2023-04-27,2023-04-27T09:00:00-04:00,0,2023-04-27,post,2023-05-09 06:40:15,seekingalpha.com,https://seekingalpha.com/article/4601865-abbvie-or-johnson-and-johnson-lets-ask-peter-lynch,AbbVie Or Johnson & Johnson? Let's Ask Peter Lynch,"AbbVie Or Johnson & Johnson? Let's Ask Peter Lynch
Many investors do not consider Peter Lynch to be a dividend investor – an unfortunate misunderstanding in my view. He has so many valuable insights into dividend stocks. It is just these insights are overshadowed by his success with 10-baggers."
ABBV,2023-07-27,2023-07-27,,2023-07-27,2023-07-27T09:00:00-04:00,0,2023-07-27,pre,2023-07-20 16:18:18,investorplace.com,https://investorplace.com/2023/07/3-of-the-best-dividend-stocks-to-buy-for-passive-income-growth/,3 of the Best Dividend Stocks to Buy for Passive Income Growth,"3 of the Best Dividend Stocks to Buy for Passive Income Growth
Investors seeking income from dividend stocks should carefully consider the yield offered. While the average yield in the S&P 500 is 1.56%, some stocks offer double or even triple that amount."
ABBV,2023-07-27,2023-07-27,,2023-07-27,2023-07-27T09:00:00-04:00,0,2023-07-27,pre,2023-07-20 12:49:18,investorplace.com,https://investorplace.com/2023/07/7-fantastic-forever-stocks-for-long-term-lucrative-gains/,7 Fantastic Forever Stocks for Long-Term Lucrative Gains,"7 Fantastic Forever Stocks for Long-Term Lucrative Gains
Investing is about building a stable long-term portfolio, not just seeking immediate gains. In a mixed economic climate with rising employment figures, savvy investors seek forever stocks."
ABBV,2023-07-27,2023-07-27,,2023-07-27,2023-07-27T09:00:00-04:00,0,2023-07-27,pre,2023-07-21 05:50:00,fool.com,https://www.fool.com/investing/2023/07/21/3-high-yield-dividend-stocks-i-plan-on-holding-for/,3 High-Yield Dividend Stocks I Plan on Holding Forever,"3 High-Yield Dividend Stocks I Plan on Holding Forever
AbbVie is a Dividend King with a long history of innovation. Brookfield Renewable has a clear path to long-term growth."
ABBV,2023-07-27,2023-07-27,,2023-07-27,2023-07-27T09:00:00-04:00,0,2023-07-27,pre,2023-07-21 04:30:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-receives-positive-chmp-opinion-for-epcoritamab-tepkinly-for-the-treatment-of-adults-with-relapsedrefractory-diffuse-large-b-cell-lymphoma-dlbcl-301882852.html,AbbVie Receives Positive CHMP Opinion for Epcoritamab (TEPKINLY®) for the Treatment of Adults with Relapsed/Refractory Diffuse Large B-cell Lymphoma (DLBCL),"AbbVie Receives Positive CHMP Opinion for Epcoritamab (TEPKINLY®) for the Treatment of Adults with Relapsed/Refractory Diffuse Large B-cell Lymphoma (DLBCL)
If approved, epcoritamab (TEPKINLY®) will become the first and only subcutaneous bispecific antibody conditionally approved as a monotherapy for the treatment of adult patients with relapsed or refractory (R/R) DLBCL after two or more lines of systemic therapy The positive CHMP opinion is supported by results from the EPCORE™ NHL-1 Phase 1/2 trial evaluating the preliminary efficacy and safety of epcoritamab in patients with non-Hodgkin's lymphoma (NHL), including DLBCL DLBCL is an aggressive subtype of NHL and accounts for approximately 30 percent of all global cases NORTH CHICAGO, Ill. , July 21, 2023 /PRNewswire/ -- AbbVie (NYSE: ABBV) today announced the European Medicines Agency's (EMA) Committee for Medicinal Products for Human Use (CHMP) has adopted a positive opinion recommending the granting of conditional marketing authorization for epcoritamab (TEPKINLY®) as a monotherapy for the treatment of adult patients with relapsed or refractory (R/R) diffuse large B-cell lymphoma (DLBCL) after two or more lines of systemic therapy."
ABBV,2023-07-27,2023-07-27,,2023-07-27,2023-07-27T09:00:00-04:00,0,2023-07-27,pre,2023-07-24 19:54:56,investorplace.com,https://investorplace.com/2023/07/the-7-best-dividend-stocks-to-protect-your-portfolio-from-global-chaos/,The 7 Best Dividend Stocks to Protect Your Portfolio From Global Chaos,"The 7 Best Dividend Stocks to Protect Your Portfolio From Global Chaos
Although the best dividend stocks for portfolio protection might come off as a rather boring endeavor, at the present juncture, there may be no more relevant idea for investors. Frankly, with the world seemingly poised for a massive conflict, market participants may want to seek the relative stability of dividend investing in proven enterprises."
ABBV,2023-07-27,2023-07-27,,2023-07-27,2023-07-27T09:00:00-04:00,0,2023-07-27,pre,2023-07-24 19:07:13,zacks.com,https://www.zacks.com/commentary/2126428/3-non-tech-reports-to-watch-this-week,3 Non-Tech Reports to Watch This Week,"3 Non-Tech Reports to Watch This Week
While many remain focused on tech, there are several other notable quarterly reports scheduled to come this week, including these three."
